,HAPPY,YEAR,AGE,WORKLIFE,MEDITATE,PERHRH,TWITTER,INSTAGRM,SATJOB1,NUMPETS,DOG,CAT,HLPNEEDY,VISZOO,VISTHOLY
55859,2,2012,43,,,,,,,,,,,,
55860,1,2012,66,,,,,,,,,,,1,
55861,2,2012,47,,,,,,,,,,,1,
55862,2,2012,50,,,,,,,,,,,5,
55863,2,2012,57,,,,,,,,,,,0,
55864,2,2012,56,,,,,,,,,,,,
55865,2,2012,22,,,,,,,,,,,,
55866,2,2012,61,,,,,,,,,,,0,
55867,1,2012,26,,,,,,,,,,,,
55868,2,2012,42,,,,,,,,,,,1,
55869,1,2012,87,,,,,,,,,,,,
55870,2,2012,32,,,,,,,,,,,0,
55871,1,2012,42,,,,,,,,,,,1,
55872,2,2012,89,,,,,,,,,,,2,
55873,2,2012,55,,,,,,,,,,,1,
55874,1,2012,38,,,,,,,,,,,,
55875,2,2012,62,,,,,,,,,,,0,
55876,2,2012,51,,,,,,,,,,,,
55877,3,2012,27,,,,,,,,,,,2,
55878,2,2012,36,,,,,,,,,,,0,
55879,3,2012,34,,,,,,,,,,,,
55880,2,2012,36,,,,,,,,,,,2,
55881,1,2012,29,,,,,,,,,,,,
55882,1,2012,42,,,,,,,,,,,0,
55883,1,2012,51,,,,,,,,,,,,
55884,1,2012,25,,,,,,,,,,,1,
55885,1,2012,81,,,,,,,,,,,0,
55886,2,2012,22,,,,,,,,,,,,
55887,1,2012,45,,,,,,,,,,,,
55888,1,2012,61,,,,,,,,,,,,
55889,2,2012,79,,,,,,,,,,,0,
55890,2,2012,63,,,,,,,,,,,0,
55891,3,2012,60,,,,,,,,,,,,
55892,2,2012,54,,,,,,,,,,,0,
55893,2,2012,56,,,,,,,,,,,1,
55894,2,2012,21,,,,,,,,,,,2,
55895,2,2012,67,,,,,,,,,,,0,
55896,2,2012,61,,,,,,,,,,,,
55897,1,2012,51,,,,,,,,,,,,
55898,1,2012,72,,,,,,,,,,,,
55899,2,2012,63,,,,,,,,,,,0,
55900,1,2012,78,,,,,,,,,,,0,
55901,1,2012,45,,,,,,,,,,,,
55902,1,2012,48,,,,,,,,,,,,
55903,1,2012,79,,,,,,,,,,,0,
55904,2,2012,30,,,,,,,,,,,0,
55905,1,2012,32,,,,,,,,,,,,
55906,2,2012,30,,,,,,,,,,,0,
55907,2,2012,44,,,,,,,,,,,,
55908,3,2012,42,,,,,,,,,,,1,
55909,3,2012,64,,,,,,,,,,,0,
55910,2,2012,42,,,,,,,,,,,0,
55911,2,2012,42,,,,,,,,,,,,
55912,2,2012,46,,,,,,,,,,,6,
55913,2,2012,26,,,,,,,,,,,,
55914,2,2012,63,,,,,,,,,,,,
55915,2,2012,45,,,,,,,,,,,,
55916,3,2012,33,,,,,,,,,,,1,
55917,2,2012,27,,,,,,,,,,,2,
55918,1,2012,50,,,,,,,,,,,0,
55919,2,2012,68,,,,,,,,,,,,
55920,1,2012,55,,,,,,,,,,,0,
55921,2,2012,58,,,,,,,,,,,0,
55922,2,2012,19,,,,,,,,,,,,
55923,3,2012,42,,,,,,,,,,,,
55924,2,2012,38,,,,,,,,,,,1,
55925,1,2012,63,,,,,,,,,,,,
55926,2,2012,27,,,,,,,,,,,0,
55927,2,2012,71,,,,,,,,,,,0,
55928,2,2012,38,,,,,,,,,,,,
55929,2,2012,77,,,,,,,,,,,,
55930,1,2012,48,,,,,,,,,,,0,
55931,2,2012,74,,,,,,,,,,,0,
55932,1,2012,56,,,,,,,,,,,1,
55933,2,2012,23,,,,,,,,,,,,
55934,3,2012,51,,,,,,,,,,,1,
55935,2,2012,47,,,,,,,,,,,,
55936,3,2012,49,,,,,,,,,,,1,
55937,1,2012,22,,,,,,,,,,,6,
55938,2,2012,36,,,,,,,,,,,,
55939,2,2012,38,,,,,,,,,,,1,
55940,1,2012,22,,,,,,,,,,,,
55941,2,2012,46,,,,,,,,,,,0,
55942,1,2012,63,,,,,,,,,,,,
55943,1,2012,19,,,,,,,,,,,,
55944,1,2012,52,,,,,,,,,,,,
55945,3,2012,35,,,,,,,,,,,,
55946,1,2012,64,,,,,,,,,,,0,
55947,2,2012,49,,,,,,,,,,,,
55948,2,2012,45,,,,,,,,,,,1,
55949,2,2012,68,,,,,,,,,,,,
55950,3,2012,45,,,,,,,,,,,0,
55951,2,2012,55,,,,,,,,,,,,
55952,2,2012,62,,,,,,,,,,,,
55953,2,2012,31,,,,,,,,,,,,
55954,2,2012,54,,,,,,,,,,,,
55955,1,2012,21,,,,,,,,,,,,
55956,2,2012,23,,,,,,,,,,,0,
55957,1,2012,34,,,,,,,,,,,,
55958,3,2012,45,,,,,,,,,,,3,
55959,1,2012,28,,,,,,,,,,,,
55960,1,2012,34,,,,,,,,,,,1,
55961,3,2012,74,,,,,,,,,,,,
55962,2,2012,25,,,,,,,,,,,15,
55963,3,2012,39,,,,,,,,,,,,
55964,2,2012,38,,,,,,,,,,,,
55965,1,2012,80,,,,,,,,,,,0,
55966,1,2012,34,,,,,,,,,,,,
55967,2,2012,71,,,,,,,,,,,4,
55968,2,2012,33,,,,,,,,,,,,
55969,2,2012,32,,,,,,,,,,,0,
55970,3,2012,37,,,,,,,,,,,1,
55971,2,2012,41,,,,,,,,,,,,
55972,3,2012,32,,,,,,,,,,,,
55973,2,2012,35,,,,,,,,,,,0,
55974,2,2012,61,,,,,,,,,,,,
55975,1,2012,57,,,,,,,,,,,,
55976,1,2012,71,,,,,,,,,,,0,
55977,3,2012,39,,,,,,,,,,,1,
55978,3,2012,30,,,,,,,,,,,0,
55979,2,2012,42,,,,,,,,,,,,
55980,1,2012,48,,,,,,,,,,,0,
55981,2,2012,32,,,,,,,,,,,2,
55982,2,2012,42,,,,,,,,,,,,
55983,2,2012,37,,,,,,,,,,,1,
55984,2,2012,29,,,,,,,,,,,,
55985,2,2012,74,,,,,,,,,,,,
55986,2,2012,47,,,,,,,,,,,,
55987,1,2012,41,,,,,,,,,,,,
55988,2,2012,71,,,,,,,,,,,,
55989,2,2012,31,,,,,,,,,,,,
55990,1,2012,33,,,,,,,,,,,1,
55991,2,2012,32,,,,,,,,,,,,
55992,2,2012,48,,,,,,,,,,,,
55993,1,2012,50,,,,,,,,,,,0,
55994,3,2012,40,,,,,,,,,,,,
55995,3,2012,27,,,,,,,,,,,2,
55996,2,2012,35,,,,,,,,,,,0,
55997,1,2012,40,,,,,,,,,,,,
55998,3,2012,33,,,,,,,,,,,1,
55999,2,2012,49,,,,,,,,,,,0,
56000,3,2012,30,,,,,,,,,,,,
56001,2,2012,22,,,,,,,,,,,4,
56002,1,2012,21,,,,,,,,,,,,
56003,2,2012,21,,,,,,,,,,,,
56004,2,2012,23,,,,,,,,,,,0,
56005,2,2012,67,,,,,,,,,,,,
56006,2,2012,34,,,,,,,,,,,,
56007,1,2012,18,,,,,,,,,,,1,
56008,3,2012,76,,,,,,,,,,,,
56009,1,2012,28,,,,,,,,,,,0,
56010,2,2012,84,,,,,,,,,,,,
56011,3,2012,31,,,,,,,,,,,,
56012,2,2012,25,,,,,,,,,,,0,
56013,3,2012,38,,,,,,,,,,,2,
56014,2,2012,37,,,,,,,,,,,,
56015,1,2012,66,,,,,,,,,,,2,
56016,2,2012,72,,,,,,,,,,,,
56017,1,2012,24,,,,,,,,,,,,
56018,1,2012,49,,,,,,,,,,,,
56019,1,2012,42,,,,,,,,,,,0,
56020,1,2012,48,,,,,,,,,,,0,
56021,3,2012,39,,,,,,,,,,,,
56022,2,2012,59,,,,,,,,,,,0,
56023,1,2012,63,,,,,,,,,,,,
56024,3,2012,61,,,,,,,,,,,,
56025,1,2012,48,,,,,,,,,,,,
56026,1,2012,39,,,,,,,,,,,,
56027,3,2012,32,,,,,,,,,,,3,
56028,2,2012,32,,,,,,,,,,,1,
56029,2,2012,27,,,,,,,,,,,,
56030,2,2012,53,,,,,,,,,,,,
56031,2,2012,88,,,,,,,,,,,0,
56032,2,2012,86,,,,,,,,,,,0,
56033,2,2012,44,,,,,,,,,,,,
56034,2,2012,37,,,,,,,,,,,3,
56035,2,2012,70,,,,,,,,,,,,
56036,2,2012,31,,,,,,,,,,,,
56037,3,2012,57,,,,,,,,,,,10,
56038,1,2012,63,,,,,,,,,,,,
56039,3,2012,47,,,,,,,,,,,4,
56040,2,2012,41,,,,,,,,,,,,
56041,2,2012,41,,,,,,,,,,,,
56042,2,2012,42,,,,,,,,,,,2,
56043,2,2012,31,,,,,,,,,,,3,
56044,1,2012,65,,,,,,,,,,,1,
56045,2,2012,79,,,,,,,,,,,,
56046,2,2012,65,,,,,,,,,,,,
56047,1,2012,38,,,,,,,,,,,1,
56048,1,2012,65,,,,,,,,,,,0,
56049,2,2012,19,,,,,,,,,,,,
56050,1,2012,58,,,,,,,,,,,2,
56051,1,2012,31,,,,,,,,,,,,
56052,2,2012,36,,,,,,,,,,,,
56053,1,2012,29,,,,,,,,,,,1,
56054,2,2012,37,,,,,,,,,,,,
56055,1,2012,42,,,,,,,,,,,0,
56056,2,2012,26,,,,,,,,,,,4,
56057,1,2012,24,,,,,,,,,,,,
56058,2,2012,75,,,,,,,,,,,0,
56059,1,2012,40,,,,,,,,,,,,
56060,2,2012,30,,,,,,,,,,,,
56061,2,2012,65,,,,,,,,,,,5,
56062,1,2012,56,,,,,,,,,,,,
56063,2,2012,40,,,,,,,,,,,,
56064,1,2012,38,,,,,,,,,,,1,
56065,1,2012,69,,,,,,,,,,,0,
56066,1,2012,64,,,,,,,,,,,1,
56067,2,2012,29,,,,,,,,,,,,
56068,2,2012,49,,,,,,,,,,,0,
56069,1,2012,32,,,,,,,,,,,,
56070,1,2012,55,,,,,,,,,,,1,
56071,2,2012,55,,,,,,,,,,,,
56072,1,2012,83,,,,,,,,,,,0,
56073,1,2012,35,,,,,,,,,,,2,
56074,1,2012,42,,,,,,,,,,,0,
56075,2,2012,39,,,,,,,,,,,1,
56076,1,2012,23,,,,,,,,,,,,
56077,2,2012,49,,,,,,,,,,,0,
56078,2,2012,58,,,,,,,,,,,0,
56079,2,2012,50,,,,,,,,,,,,
56080,2,2012,45,,,,,,,,,,,,
56081,2,2012,77,,,,,,,,,,,0,
56082,2,2012,34,,,,,,,,,,,0,
56083,1,2012,32,,,,,,,,,,,,
56084,2,2012,61,,,,,,,,,,,0,
56085,1,2012,69,,,,,,,,,,,,
56086,3,2012,56,,,,,,,,,,,0,
56087,2,2012,43,,,,,,,,,,,,
56088,2,2012,20,,,,,,,,,,,,
56089,3,2012,30,,,,,,,,,,,1,
56090,2,2012,57,,,,,,,,,,,0,
56091,3,2012,24,,,,,,,,,,,1,
56092,2,2012,57,,,,,,,,,,,,
56093,1,2012,22,,,,,,,,,,,,
56094,2,2012,23,,,,,,,,,,,,
56095,2,2012,50,,,,,,,,,,,0,
56096,3,2012,71,,,,,,,,,,,0,
56097,1,2012,25,,,,,,,,,,,,
56098,1,2012,43,,,,,,,,,,,2,
56099,3,2012,84,,,,,,,,,,,,
56100,1,2012,55,,,,,,,,,,,,
56101,2,2012,29,,,,,,,,,,,1,
56102,1,2012,21,,,,,,,,,,,,
56103,2,2012,34,,,,,,,,,,,,
56104,1,2012,34,,,,,,,,,,,0,
56105,2,2012,83,,,,,,,,,,,,
56106,1,2012,77,,,,,,,,,,,0,
56107,1,2012,28,,,,,,,,,,,,
56108,1,2012,78,,,,,,,,,,,0,
56109,2,2012,61,,,,,,,,,,,,
56110,3,2012,62,,,,,,,,,,,0,
56111,1,2012,40,,,,,,,,,,,0,
56112,2,2012,27,,,,,,,,,,,,
56113,2,2012,59,,,,,,,,,,,,
56114,2,2012,22,,,,,,,,,,,0,
56115,1,2012,60,,,,,,,,,,,,
56116,3,2012,61,,,,,,,,,,,0,
56117,2,2012,31,,,,,,,,,,,,
56118,2,2012,38,,,,,,,,,,,0,
56119,1,2012,26,,,,,,,,,,,,
56120,2,2012,25,,,,,,,,,,,0,
56121,1,2012,78,,,,,,,,,,,0,
56122,2,2012,39,,,,,,,,,,,2,
56123,2,2012,40,,,,,,,,,,,,
56124,1,2012,52,,,,,,,,,,,,
56125,2,2012,70,,,,,,,,,,,0,
56126,2,2012,36,,,,,,,,,,,,
56127,1,2012,41,,,,,,,,,,,1,
56128,2,2012,58,,,,,,,,,,,0,
56129,2,2012,29,,,,,,,,,,,,
56130,2,2012,34,,,,,,,,,,,2,
56131,1,2012,84,,,,,,,,,,,0,
56132,1,2012,54,,,,,,,,,,,,
56133,2,2012,33,,,,,,,,,,,,
56134,1,2012,26,,,,,,,,,,,2,
56135,1,2012,47,,,,,,,,,,,0,
56136,2,2012,59,,,,,,,,,,,,
56137,1,2012,46,,,,,,,,,,,1,
56138,2,2012,88,,,,,,,,,,,,
56139,2,2012,46,,,,,,,,,,,,
56140,2,2012,23,,,,,,,,,,,,
56141,1,2012,24,,,,,,,,,,,1,
56142,1,2012,63,,,,,,,,,,,0,
56143,2,2012,67,,,,,,,,,,,,
56144,1,2012,28,,,,,,,,,,,3,
56145,1,2012,30,,,,,,,,,,,,
56146,3,2012,19,,,,,,,,,,,,
56147,2,2012,42,,,,,,,,,,,,
56148,1,2012,57,,,,,,,,,,,,
56149,3,2012,64,,,,,,,,,,,0,
56150,1,2012,63,,,,,,,,,,,,
56151,2,2012,22,,,,,,,,,,,,
56152,2,2012,28,,,,,,,,,,,,
56153,2,2012,28,,,,,,,,,,,,
56154,2,2012,51,,,,,,,,,,,1,
56155,2,2012,37,,,,,,,,,,,,
56156,2,2012,37,,,,,,,,,,,0,
56157,2,2012,28,,,,,,,,,,,,
56158,1,2012,60,,,,,,,,,,,0,
56159,2,2012,31,,,,,,,,,,,,
56160,3,2012,57,,,,,,,,,,,0,
56161,3,2012,,,,,,,,,,,,,
56162,2,2012,30,,,,,,,,,,,1,
56163,2,2012,51,,,,,,,,,,,,
56164,2,2012,31,,,,,,,,,,,1,
56165,2,2012,56,,,,,,,,,,,,
56166,1,2012,49,,,,,,,,,,,2,
56167,2,2012,19,,,,,,,,,,,1,
56168,2,2012,48,,,,,,,,,,,0,
56169,2,2012,33,,,,,,,,,,,,
56170,1,2012,46,,,,,,,,,,,0,
56171,2,2012,31,,,,,,,,,,,,
56172,3,2012,35,,,,,,,,,,,0,
56173,2,2012,42,,,,,,,,,,,,
56174,2,2012,30,,,,,,,,,,,0,
56175,1,2012,38,,,,,,,,,,,,
56176,3,2012,52,,,,,,,,,,,3,
56177,2,2012,49,,,,,,,,,,,,
56178,3,2012,62,,,,,,,,,,,,
56179,1,2012,54,,,,,,,,,,,0,
56180,2,2012,38,,,,,,,,,,,,
56181,3,2012,30,,,,,,,,,,,,
56182,2,2012,53,,,,,,,,,,,,
56183,1,2012,40,,,,,,,,,,,,
56184,1,2012,67,,,,,,,,,,,0,
56185,2,2012,78,,,,,,,,,,,,
56186,3,2012,66,,,,,,,,,,,0,
56187,2,2012,57,,,,,,,,,,,0,
56188,3,2012,42,,,,,,,,,,,,
56189,2,2012,32,,,,,,,,,,,6,
56190,2,2012,20,,,,,,,,,,,,
56191,2,2012,61,,,,,,,,,,,1,
56192,1,2012,55,,,,,,,,,,,0,
56193,1,2012,23,,,,,,,,,,,,
56194,3,2012,33,,,,,,,,,,,,
56195,2,2012,62,,,,,,,,,,,,
56196,3,2012,59,,,,,,,,,,,0,
56197,2,2012,62,,,,,,,,,,,,
56198,2,2012,65,,,,,,,,,,,,
56199,1,2012,30,,,,,,,,,,,0,
56200,1,2012,32,,,,,,,,,,,,
56201,2,2012,40,,,,,,,,,,,,
56202,1,2012,25,,,,,,,,,,,1,
56203,2,2012,53,,,,,,,,,,,,
56204,1,2012,72,,,,,,,,,,,,
56205,1,2012,26,,,,,,,,,,,0,
56206,2,2012,33,,,,,,,,,,,,
56207,3,2012,65,,,,,,,,,,,,
56208,2,2012,40,,,,,,,,,,,0,
56209,2,2012,32,,,,,,,,,,,,
56210,3,2012,52,,,,,,,,,,,0,
56211,1,2012,50,,,,,,,,,,,0,
56212,1,2012,70,,,,,,,,,,,,
56213,2,2012,73,,,,,,,,,,,,
56214,2,2012,53,,,,,,,,,,,0,
56215,2,2012,72,,,,,,,,,,,0,
56216,2,2012,66,,,,,,,,,,,2,
56217,2,2012,89,,,,,,,,,,,,
56218,2,2012,63,,,,,,,,,,,0,
56219,1,2012,26,,,,,,,,,,,1,
56220,2,2012,43,,,,,,,,,,,0,
56221,1,2012,56,,,,,,,,,,,1,
56222,2,2012,69,,,,,,,,,,,0,
56223,1,2012,27,,,,,,,,,,,0,
56224,1,2012,43,,,,,,,,,,,0,
56225,2,2012,82,,,,,,,,,,,,
56226,1,2012,53,,,,,,,,,,,1,
56227,2,2012,39,,,,,,,,,,,,
56228,1,2012,51,,,,,,,,,,,,
56229,1,2012,63,,,,,,,,,,,,
56230,2,2012,43,,,,,,,,,,,0,
56231,1,2012,38,,,,,,,,,,,,
56232,2,2012,41,,,,,,,,,,,0,
56233,2,2012,68,,,,,,,,,,,,
56234,1,2012,23,,,,,,,,,,,2,
56235,2,2012,77,,,,,,,,,,,,
56236,1,2012,30,,,,,,,,,,,,
56237,1,2012,27,,,,,,,,,,,,
56238,3,2012,49,,,,,,,,,,,1,
56239,1,2012,36,,,,,,,,,,,,
56240,1,2012,67,,,,,,,,,,,0,
56241,1,2012,70,,,,,,,,,,,,
56242,2,2012,43,,,,,,,,,,,0,
56243,2,2012,58,,,,,,,,,,,,
56244,3,2012,35,,,,,,,,,,,,
56245,3,2012,27,,,,,,,,,,,2,
56246,2,2012,32,,,,,,,,,,,1,
56247,2,2012,40,,,,,,,,,,,,
56248,2,2012,54,,,,,,,,,,,,
56249,2,2012,73,,,,,,,,,,,0,
56250,2,2012,55,,,,,,,,,,,,
56251,2,2012,23,,,,,,,,,,,1,
56252,2,2012,21,,,,,,,,,,,,
56253,2,2012,20,,,,,,,,,,,,
56254,2,2012,47,,,,,,,,,,,,
56255,2,2012,62,,,,,,,,,,,0,
56256,2,2012,31,,,,,,,,,,,,
56257,2,2012,64,,,,,,,,,,,0,
56258,3,2012,52,,,,,,,,,,,,
56259,1,2012,83,,,,,,,,,,,1,
56260,1,2012,56,,,,,,,,,,,,
56261,1,2012,30,,,,,,,,,,,1,
56262,2,2012,61,,,,,,,,,,,,
56263,1,2012,75,,,,,,,,,,,,
56264,2,2012,73,,,,,,,,,,,0,
56265,2,2012,68,,,,,,,,,,,,
56266,1,2012,69,,,,,,,,,,,,
56267,1,2012,52,,,,,,,,,,,,
56268,2,2012,59,,,,,,,,,,,,
56269,2,2012,39,,,,,,,,,,,1,
56270,3,2012,57,,,,,,,,,,,0,
56271,2,2012,63,,,,,,,,,,,1,
56272,2,2012,29,,,,,,,,,,,,
56273,1,2012,19,,,,,,,,,,,,
56274,1,2012,30,,,,,,,,,,,0,
56275,2,2012,38,,,,,,,,,,,,
56276,1,2012,28,,,,,,,,,,,2,
56277,2,2012,41,,,,,,,,,,,,
56278,2,2012,56,,,,,,,,,,,3,
56279,2,2012,24,,,,,,,,,,,1,
56280,2,2012,58,,,,,,,,,,,0,
56281,2,2012,28,,,,,,,,,,,,
56282,3,2012,55,,,,,,,,,,,1,
56283,2,2012,41,,,,,,,,,,,,
56284,2,2012,29,,,,,,,,,,,,
56285,2,2012,65,,,,,,,,,,,,
56286,1,2012,64,,,,,,,,,,,,
56287,2,2012,41,,,,,,,,,,,0,
56288,3,2012,39,,,,,,,,,,,3,
56289,2,2012,29,,,,,,,,,,,,
56290,2,2012,54,,,,,,,,,,,,
56291,1,2012,47,,,,,,,,,,,3,
56292,1,2012,44,,,,,,,,,,,,
56293,2,2012,24,,,,,,,,,,,3,
56294,1,2012,33,,,,,,,,,,,,
56295,1,2012,60,,,,,,,,,,,0,
56296,1,2012,60,,,,,,,,,,,,
56297,3,2012,53,,,,,,,,,,,,
56298,1,2012,19,,,,,,,,,,,0,
56299,2,2012,46,,,,,,,,,,,,
56300,,2012,84,,,,,,,,,,,,
56301,2,2012,37,,,,,,,,,,,,
56302,1,2012,35,,,,,,,,,,,2,
56303,3,2012,60,,,,,,,,,,,,
56304,2,2012,46,,,,,,,,,,,0,
56305,2,2012,26,,,,,,,,,,,1,
56306,2,2012,31,,,,,,,,,,,,
56307,2,2012,67,,,,,,,,,,,0,
56308,1,2012,67,,,,,,,,,,,0,
56309,2,2012,88,,,,,,,,,,,,
56310,2,2012,40,,,,,,,,,,,,
56311,1,2012,70,,,,,,,,,,,2,
56312,3,2012,44,,,,,,,,,,,,
56313,1,2012,39,,,,,,,,,,,4,
56314,2,2012,65,,,,,,,,,,,0,
56315,2,2012,33,,,,,,,,,,,,
56316,3,2012,63,,,,,,,,,,,,
56317,3,2012,31,,,,,,,,,,,0,
56318,1,2012,23,,,,,,,,,,,,
56319,2,2012,71,,,,,,,,,,,0,
56320,2,2012,32,,,,,,,,,,,,
56321,2,2012,52,,,,,,,,,,,1,
56322,3,2012,77,,,,,,,,,,,,
56323,2,2012,63,,,,,,,,,,,1,
56324,2,2012,42,,,,,,,,,,,,
56325,2,2012,52,,,,,,,,,,,1,
56326,2,2012,70,,,,,,,,,,,,
56327,3,2012,23,,,,,,,,,,,0,
56328,1,2012,84,,,,,,,,,,,,
56329,2,2012,30,,,,,,,,,,,,
56330,2,2012,59,,,,,,,,,,,0,
56331,2,2012,61,,,,,,,,,,,,
56332,1,2012,37,,,,,,,,,,,0,
56333,1,2012,41,,,,,,,,,,,,
56334,3,2012,55,,,,,,,,,,,1,
56335,2,2012,31,,,,,,,,,,,0,
56336,1,2012,21,,,,,,,,,,,,
56337,2,2012,28,,,,,,,,,,,2,
56338,2,2012,35,,,,,,,,,,,,
56339,1,2012,52,,,,,,,,,,,2,
56340,2,2012,63,,,,,,,,,,,,
56341,2,2012,46,,,,,,,,,,,,
56342,2,2012,64,,,,,,,,,,,0,
56343,2,2012,29,,,,,,,,,,,0,
56344,2,2012,41,,,,,,,,,,,,
56345,2,2012,60,,,,,,,,,,,0,
56346,1,2012,38,,,,,,,,,,,0,
56347,2,2012,81,,,,,,,,,,,,
56348,2,2012,52,,,,,,,,,,,,
56349,1,2012,62,,,,,,,,,,,,
56350,2,2012,46,,,,,,,,,,,1,
56351,2,2012,27,,,,,,,,,,,0,
56352,2,2012,43,,,,,,,,,,,,
56353,2,2012,48,,,,,,,,,,,,
56354,2,2012,37,,,,,,,,,,,,
56355,2,2012,55,,,,,,,,,,,,
56356,2,2012,19,,,,,,,,,,,1,
56357,2,2012,59,,,,,,,,,,,4,
56358,1,2012,37,,,,,,,,,,,,
56359,1,2012,,,,,,,,,,,,,
56360,1,2012,37,,,,,,,,,,,5,
56361,2,2012,47,,,,,,,,,,,1,
56362,1,2012,77,,,,,,,,,,,,
56363,2,2012,21,,,,,,,,,,,,
56364,2,2012,71,,,,,,,,,,,,
56365,2,2012,59,,,,,,,,,,,1,
56366,1,2012,28,,,,,,,,,,,,
56367,1,2012,57,,,,,,,,,,,0,
56368,2,2012,37,,,,,,,,,,,,
56369,2,2012,37,,,,,,,,,,,3,
56370,2,2012,49,,,,,,,,,,,,
56371,1,2012,63,,,,,,,,,,,0,
56372,3,2012,22,,,,,,,,,,,1,
56373,3,2012,45,,,,,,,,,,,,
56374,2,2012,82,,,,,,,,,,,0,
56375,3,2012,59,,,,,,,,,,,0,
56376,3,2012,41,,,,,,,,,,,,
56377,3,2012,47,,,,,,,,,,,0,
56378,2,2012,29,,,,,,,,,,,1,
56379,2,2012,52,,,,,,,,,,,1,
56380,2,2012,24,,,,,,,,,,,3,
56381,2,2012,72,,,,,,,,,,,0,
56382,1,2012,52,,,,,,,,,,,0,
56383,2,2012,54,,,,,,,,,,,0,
56384,2,2012,61,,,,,,,,,,,,
56385,3,2012,37,,,,,,,,,,,,
56386,1,2012,65,,,,,,,,,,,1,
56387,2,2012,33,,,,,,,,,,,1,
56388,2,2012,64,,,,,,,,,,,,
56389,1,2012,52,,,,,,,,,,,5,
56390,1,2012,71,,,,,,,,,,,1,
56391,2,2012,65,,,,,,,,,,,,
56392,2,2012,19,,,,,,,,,,,0,
56393,1,2012,60,,,,,,,,,,,0,
56394,3,2012,60,,,,,,,,,,,1,
56395,2,2012,25,,,,,,,,,,,,
56396,1,2012,51,,,,,,,,,,,,
56397,2,2012,66,,,,,,,,,,,0,
56398,2,2012,68,,,,,,,,,,,0,
56399,2,2012,52,,,,,,,,,,,1,
56400,2,2012,37,,,,,,,,,,,,
56401,2,2012,87,,,,,,,,,,,0,
56402,1,2012,26,,,,,,,,,,,,
56403,2,2012,76,,,,,,,,,,,,
56404,2,2012,47,,,,,,,,,,,,
56405,2,2012,52,,,,,,,,,,,2,
56406,2,2012,68,,,,,,,,,,,,
56407,1,2012,53,,,,,,,,,,,,
56408,2,2012,60,,,,,,,,,,,0,
56409,2,2012,30,,,,,,,,,,,,
56410,2,2012,82,,,,,,,,,,,,
56411,1,2012,34,,,,,,,,,,,,
56412,1,2012,65,,,,,,,,,,,0,
56413,2,2012,57,,,,,,,,,,,,
56414,1,2012,65,,,,,,,,,,,,
56415,2,2012,73,,,,,,,,,,,0,
56416,1,2012,50,,,,,,,,,,,,
56417,2,2012,41,,,,,,,,,,,,
56418,2,2012,44,,,,,,,,,,,1,
56419,3,2012,74,,,,,,,,,,,,
56420,2,2012,19,,,,,,,,,,,,
56421,2,2012,69,,,,,,,,,,,1,
56422,2,2012,62,,,,,,,,,,,,
56423,3,2012,28,,,,,,,,,,,,
56424,2,2012,44,,,,,,,,,,,0,
56425,1,2012,66,,,,,,,,,,,,
56426,2,2012,84,,,,,,,,,,,0,
56427,2,2012,29,,,,,,,,,,,0,
56428,2,2012,87,,,,,,,,,,,,
56429,1,2012,75,,,,,,,,,,,0,
56430,2,2012,47,,,,,,,,,,,,
56431,2,2012,86,,,,,,,,,,,0,
56432,2,2012,55,,,,,,,,,,,,
56433,2,2012,76,,,,,,,,,,,,
56434,2,2012,84,,,,,,,,,,,0,
56435,2,2012,80,,,,,,,,,,,,
56436,1,2012,63,,,,,,,,,,,2,
56437,3,2012,42,,,,,,,,,,,1,
56438,1,2012,59,,,,,,,,,,,0,
56439,2,2012,55,,,,,,,,,,,,
56440,2,2012,44,,,,,,,,,,,,
56441,2,2012,50,,,,,,,,,,,1,
56442,1,2012,47,,,,,,,,,,,,
56443,2,2012,51,,,,,,,,,,,1,
56444,2,2012,50,,,,,,,,,,,,
56445,2,2012,70,,,,,,,,,,,,
56446,2,2012,30,,,,,,,,,,,1,
56447,2,2012,25,,,,,,,,,,,3,
56448,3,2012,25,,,,,,,,,,,0,
56449,2,2012,54,,,,,,,,,,,1,
56450,2,2012,68,,,,,,,,,,,,
56451,2,2012,47,,,,,,,,,,,,
56452,1,2012,88,,,,,,,,,,,0,
56453,1,2012,77,,,,,,,,,,,1,
56454,2,2012,28,,,,,,,,,,,,
56455,1,2012,58,,,,,,,,,,,0,
56456,2,2012,60,,,,,,,,,,,0,
56457,1,2012,62,,,,,,,,,,,,
56458,1,2012,38,,,,,,,,,,,1,
56459,2,2012,25,,,,,,,,,,,,
56460,3,2012,34,,,,,,,,,,,1,
56461,3,2012,89,,,,,,,,,,,0,
56462,3,2012,36,,,,,,,,,,,0,
56463,2,2012,53,,,,,,,,,,,0,
56464,3,2012,46,,,,,,,,,,,,
56465,3,2012,69,,,,,,,,,,,0,
56466,3,2012,63,,,,,,,,,,,,
56467,1,2012,59,,,,,,,,,,,2,
56468,1,2012,19,,,,,,,,,,,1,
56469,2,2012,26,,,,,,,,,,,,
56470,1,2012,42,,,,,,,,,,,,
56471,2,2012,52,,,,,,,,,,,0,
56472,2,2012,31,,,,,,,,,,,0,
56473,2,2012,46,,,,,,,,,,,0,
56474,2,2012,18,,,,,,,,,,,,
56475,1,2012,26,,,,,,,,,,,,
56476,1,2012,40,,,,,,,,,,,,
